name,communityId,intermediateCommunityIds
null,3979,"[3979,3979,3979,3979,3979,3979,3979,3979,3979,3979]"
null,3980,"[3980,3980,3980,3980,3980,3980,3980,3980,3980,3980]"
null,3981,"[3981,3981,3981,3981,3981,3981,3981,3981,3981,3981]"
null,3982,"[3982,3982,3982,3982,3982,3982,3982,3982,3982,3982]"
null,3983,"[3983,3983,3983,3983,3983,3983,3983,3983,3983,3983]"
null,3984,"[3984,3984,3984,3984,3984,3984,3984,3984,3984,3984]"
null,3985,"[3985,3985,3985,3985,3985,3985,3985,3985,3985,3985]"
null,3986,"[3986,3986,3986,3986,3986,3986,3986,3986,3986,3986]"
null,3987,"[3987,3987,3987,3987,3987,3987,3987,3987,3987,3987]"
null,3988,"[3988,3988,3988,3988,3988,3988,3988,3988,3988,3988]"
null,3989,"[3989,3989,3989,3989,3989,3989,3989,3989,3989,3989]"
null,3990,"[3990,3990,3990,3990,3990,3990,3990,3990,3990,3990]"
null,3991,"[3991,3991,3991,3991,3991,3991,3991,3991,3991,3991]"
null,3992,"[3992,3992,3992,3992,3992,3992,3992,3992,3992,3992]"
null,3993,"[3993,3993,3993,3993,3993,3993,3993,3993,3993,3993]"
null,3994,"[3994,3994,3994,3994,3994,3994,3994,3994,3994,3994]"
null,3995,"[3995,3995,3995,3995,3995,3995,3995,3995,3995,3995]"
null,3996,"[3996,3996,3996,3996,3996,3996,3996,3996,3996,3996]"
null,3997,"[3997,3997,3997,3997,3997,3997,3997,3997,3997,3997]"
null,3998,"[3998,3998,3998,3998,3998,3998,3998,3998,3998,3998]"
null,3999,"[3999,3999,3999,3999,3999,3999,3999,3999,3999,3999]"
null,4000,"[4000,4000,4000,4000,4000,4000,4000,4000,4000,4000]"
null,4001,"[4001,4001,4001,4001,4001,4001,4001,4001,4001,4001]"
null,4002,"[4002,4002,4002,4002,4002,4002,4002,4002,4002,4002]"
null,4003,"[4003,4003,4003,4003,4003,4003,4003,4003,4003,4003]"
null,4004,"[4004,4004,4004,4004,4004,4004,4004,4004,4004,4004]"
null,4005,"[4005,4005,4005,4005,4005,4005,4005,4005,4005,4005]"
null,4006,"[4006,4006,4006,4006,4006,4006,4006,4006,4006,4006]"
null,4007,"[4007,4007,4007,4007,4007,4007,4007,4007,4007,4007]"
null,4008,"[4008,4008,4008,4008,4008,4008,4008,4008,4008,4008]"
null,4009,"[4009,4009,4009,4009,4009,4009,4009,4009,4009,4009]"
null,4010,"[4010,4010,4010,4010,4010,4010,4010,4010,4010,4010]"
null,4011,"[4011,4011,4011,4011,4011,4011,4011,4011,4011,4011]"
null,4012,"[4012,4012,4012,4012,4012,4012,4012,4012,4012,4012]"
null,4013,"[4013,4013,4013,4013,4013,4013,4013,4013,4013,4013]"
null,4014,"[4014,4014,4014,4014,4014,4014,4014,4014,4014,4014]"
null,4015,"[4015,4015,4015,4015,4015,4015,4015,4015,4015,4015]"
null,4016,"[4016,4016,4016,4016,4016,4016,4016,4016,4016,4016]"
null,4017,"[4017,4017,4017,4017,4017,4017,4017,4017,4017,4017]"
null,4018,"[4018,4018,4018,4018,4018,4018,4018,4018,4018,4018]"
null,4019,"[4019,4019,4019,4019,4019,4019,4019,4019,4019,4019]"
null,4020,"[4020,4020,4020,4020,4020,4020,4020,4020,4020,4020]"
null,4021,"[4021,4021,4021,4021,4021,4021,4021,4021,4021,4021]"
null,4022,"[4022,4022,4022,4022,4022,4022,4022,4022,4022,4022]"
null,4023,"[4023,4023,4023,4023,4023,4023,4023,4023,4023,4023]"
null,4024,"[4024,4024,4024,4024,4024,4024,4024,4024,4024,4024]"
null,4025,"[4025,4025,4025,4025,4025,4025,4025,4025,4025,4025]"
null,4026,"[4026,4026,4026,4026,4026,4026,4026,4026,4026,4026]"
null,4027,"[4027,4027,4027,4027,4027,4027,4027,4027,4027,4027]"
null,4028,"[4028,4028,4028,4028,4028,4028,4028,4028,4028,4028]"
null,4029,"[4029,4029,4029,4029,4029,4029,4029,4029,4029,4029]"
null,4030,"[4030,4030,4030,4030,4030,4030,4030,4030,4030,4030]"
null,4031,"[4031,4031,4031,4031,4031,4031,4031,4031,4031,4031]"
null,4032,"[4032,4032,4032,4032,4032,4032,4032,4032,4032,4032]"
null,4033,"[4033,4033,4033,4033,4033,4033,4033,4033,4033,4033]"
null,4034,"[4034,4034,4034,4034,4034,4034,4034,4034,4034,4034]"
null,4035,"[4035,4035,4035,4035,4035,4035,4035,4035,4035,4035]"
null,4036,"[4036,4036,4036,4036,4036,4036,4036,4036,4036,4036]"
null,4037,"[4037,4037,4037,4037,4037,4037,4037,4037,4037,4037]"
null,4038,"[4038,4038,4038,4038,4038,4038,4038,4038,4038,4038]"
null,4039,"[4039,4039,4039,4039,4039,4039,4039,4039,4039,4039]"
null,4040,"[4040,4040,4040,4040,4040,4040,4040,4040,4040,4040]"
null,4041,"[4041,4041,4041,4041,4041,4041,4041,4041,4041,4041]"
null,4042,"[4042,4042,4042,4042,4042,4042,4042,4042,4042,4042]"
null,4043,"[4043,4043,4043,4043,4043,4043,4043,4043,4043,4043]"
null,4044,"[4044,4044,4044,4044,4044,4044,4044,4044,4044,4044]"
null,4045,"[4045,4045,4045,4045,4045,4045,4045,4045,4045,4045]"
null,4046,"[4046,4046,4046,4046,4046,4046,4046,4046,4046,4046]"
null,4047,"[4047,4047,4047,4047,4047,4047,4047,4047,4047,4047]"
null,4048,"[4048,4048,4048,4048,4048,4048,4048,4048,4048,4048]"
null,4049,"[4049,4049,4049,4049,4049,4049,4049,4049,4049,4049]"
null,4050,"[4050,4050,4050,4050,4050,4050,4050,4050,4050,4050]"
null,4051,"[4051,4051,4051,4051,4051,4051,4051,4051,4051,4051]"
null,4052,"[4052,4052,4052,4052,4052,4052,4052,4052,4052,4052]"
null,4053,"[4053,4053,4053,4053,4053,4053,4053,4053,4053,4053]"
null,4054,"[4054,4054,4054,4054,4054,4054,4054,4054,4054,4054]"
null,4055,"[4055,4055,4055,4055,4055,4055,4055,4055,4055,4055]"
null,4056,"[4056,4056,4056,4056,4056,4056,4056,4056,4056,4056]"
null,4057,"[4057,4057,4057,4057,4057,4057,4057,4057,4057,4057]"
null,4058,"[4058,4058,4058,4058,4058,4058,4058,4058,4058,4058]"
null,4059,"[4059,4059,4059,4059,4059,4059,4059,4059,4059,4059]"
null,4060,"[4060,4060,4060,4060,4060,4060,4060,4060,4060,4060]"
null,4061,"[4061,4061,4061,4061,4061,4061,4061,4061,4061,4061]"
null,4062,"[4062,4062,4062,4062,4062,4062,4062,4062,4062,4062]"
null,4063,"[4063,4063,4063,4063,4063,4063,4063,4063,4063,4063]"
null,4064,"[4064,4064,4064,4064,4064,4064,4064,4064,4064,4064]"
null,4065,"[4065,4065,4065,4065,4065,4065,4065,4065,4065,4065]"
null,4066,"[4066,4066,4066,4066,4066,4066,4066,4066,4066,4066]"
null,4067,"[4067,4067,4067,4067,4067,4067,4067,4067,4067,4067]"
null,4068,"[4068,4068,4068,4068,4068,4068,4068,4068,4068,4068]"
null,4069,"[4069,4069,4069,4069,4069,4069,4069,4069,4069,4069]"
null,4070,"[4070,4070,4070,4070,4070,4070,4070,4070,4070,4070]"
null,4071,"[4071,4071,4071,4071,4071,4071,4071,4071,4071,4071]"
null,4072,"[4072,4072,4072,4072,4072,4072,4072,4072,4072,4072]"
null,4073,"[4073,4073,4073,4073,4073,4073,4073,4073,4073,4073]"
null,4074,"[4074,4074,4074,4074,4074,4074,4074,4074,4074,4074]"
null,4075,"[4075,4075,4075,4075,4075,4075,4075,4075,4075,4075]"
null,4076,"[4076,4076,4076,4076,4076,4076,4076,4076,4076,4076]"
null,4077,"[4077,4077,4077,4077,4077,4077,4077,4077,4077,4077]"
null,4078,"[4078,4078,4078,4078,4078,4078,4078,4078,4078,4078]"
null,4079,"[4079,4079,4079,4079,4079,4079,4079,4079,4079,4079]"
null,4080,"[4080,4080,4080,4080,4080,4080,4080,4080,4080,4080]"
null,4081,"[4081,4081,4081,4081,4081,4081,4081,4081,4081,4081]"
null,4082,"[4082,4082,4082,4082,4082,4082,4082,4082,4082,4082]"
null,4083,"[4083,4083,4083,4083,4083,4083,4083,4083,4083,4083]"
null,4084,"[4084,4084,4084,4084,4084,4084,4084,4084,4084,4084]"
null,4085,"[4085,4085,4085,4085,4085,4085,4085,4085,4085,4085]"
null,4086,"[4086,4086,4086,4086,4086,4086,4086,4086,4086,4086]"
null,4087,"[4087,4087,4087,4087,4087,4087,4087,4087,4087,4087]"
null,4088,"[4088,4088,4088,4088,4088,4088,4088,4088,4088,4088]"
null,4089,"[4089,4089,4089,4089,4089,4089,4089,4089,4089,4089]"
null,4090,"[4090,4090,4090,4090,4090,4090,4090,4090,4090,4090]"
null,4091,"[4091,4091,4091,4091,4091,4091,4091,4091,4091,4091]"
null,4092,"[4092,4092,4092,4092,4092,4092,4092,4092,4092,4092]"
null,4093,"[4093,4093,4093,4093,4093,4093,4093,4093,4093,4093]"
null,4094,"[4094,4094,4094,4094,4094,4094,4094,4094,4094,4094]"
null,4095,"[4095,4095,4095,4095,4095,4095,4095,4095,4095,4095]"
null,3840,"[3840,3840,3840,3840,3840,3840,3840,3840,3840,3840]"
null,3841,"[3841,3841,3841,3841,3841,3841,3841,3841,3841,3841]"
null,3842,"[3842,3842,3842,3842,3842,3842,3842,3842,3842,3842]"
null,3843,"[3843,3843,3843,3843,3843,3843,3843,3843,3843,3843]"
null,3844,"[3844,3844,3844,3844,3844,3844,3844,3844,3844,3844]"
null,3845,"[3845,3845,3845,3845,3845,3845,3845,3845,3845,3845]"
null,3846,"[3846,3846,3846,3846,3846,3846,3846,3846,3846,3846]"
null,3847,"[3847,3847,3847,3847,3847,3847,3847,3847,3847,3847]"
null,3848,"[3848,3848,3848,3848,3848,3848,3848,3848,3848,3848]"
null,3849,"[3849,3849,3849,3849,3849,3849,3849,3849,3849,3849]"
null,3850,"[3850,3850,3850,3850,3850,3850,3850,3850,3850,3850]"
null,3851,"[3851,3851,3851,3851,3851,3851,3851,3851,3851,3851]"
null,3852,"[3852,3852,3852,3852,3852,3852,3852,3852,3852,3852]"
null,3853,"[3853,3853,3853,3853,3853,3853,3853,3853,3853,3853]"
null,3854,"[3854,3854,3854,3854,3854,3854,3854,3854,3854,3854]"
null,3855,"[3855,3855,3855,3855,3855,3855,3855,3855,3855,3855]"
null,3856,"[3856,3856,3856,3856,3856,3856,3856,3856,3856,3856]"
null,3857,"[3857,3857,3857,3857,3857,3857,3857,3857,3857,3857]"
null,3858,"[3858,3858,3858,3858,3858,3858,3858,3858,3858,3858]"
null,3859,"[3859,3859,3859,3859,3859,3859,3859,3859,3859,3859]"
null,3860,"[3860,3860,3860,3860,3860,3860,3860,3860,3860,3860]"
null,3861,"[3861,3861,3861,3861,3861,3861,3861,3861,3861,3861]"
null,3862,"[3862,3862,3862,3862,3862,3862,3862,3862,3862,3862]"
null,3863,"[3863,3863,3863,3863,3863,3863,3863,3863,3863,3863]"
null,3864,"[3864,3864,3864,3864,3864,3864,3864,3864,3864,3864]"
null,3865,"[3865,3865,3865,3865,3865,3865,3865,3865,3865,3865]"
null,3866,"[3866,3866,3866,3866,3866,3866,3866,3866,3866,3866]"
null,3867,"[3867,3867,3867,3867,3867,3867,3867,3867,3867,3867]"
null,3868,"[3868,3868,3868,3868,3868,3868,3868,3868,3868,3868]"
null,3869,"[3869,3869,3869,3869,3869,3869,3869,3869,3869,3869]"
null,3870,"[3870,3870,3870,3870,3870,3870,3870,3870,3870,3870]"
null,3871,"[3871,3871,3871,3871,3871,3871,3871,3871,3871,3871]"
null,3872,"[3872,3872,3872,3872,3872,3872,3872,3872,3872,3872]"
null,3873,"[3873,3873,3873,3873,3873,3873,3873,3873,3873,3873]"
null,3874,"[3874,3874,3874,3874,3874,3874,3874,3874,3874,3874]"
null,3875,"[3875,3875,3875,3875,3875,3875,3875,3875,3875,3875]"
null,3876,"[3876,3876,3876,3876,3876,3876,3876,3876,3876,3876]"
null,3877,"[3877,3877,3877,3877,3877,3877,3877,3877,3877,3877]"
null,3878,"[3878,3878,3878,3878,3878,3878,3878,3878,3878,3878]"
null,3879,"[3879,3879,3879,3879,3879,3879,3879,3879,3879,3879]"
null,3880,"[3880,3880,3880,3880,3880,3880,3880,3880,3880,3880]"
null,3881,"[3881,3881,3881,3881,3881,3881,3881,3881,3881,3881]"
null,3882,"[3882,3882,3882,3882,3882,3882,3882,3882,3882,3882]"
null,3883,"[3883,3883,3883,3883,3883,3883,3883,3883,3883,3883]"
null,3884,"[3884,3884,3884,3884,3884,3884,3884,3884,3884,3884]"
null,3885,"[3885,3885,3885,3885,3885,3885,3885,3885,3885,3885]"
null,3886,"[3886,3886,3886,3886,3886,3886,3886,3886,3886,3886]"
null,3887,"[3887,3887,3887,3887,3887,3887,3887,3887,3887,3887]"
null,3888,"[3888,3888,3888,3888,3888,3888,3888,3888,3888,3888]"
null,3889,"[3889,3889,3889,3889,3889,3889,3889,3889,3889,3889]"
null,3890,"[3890,3890,3890,3890,3890,3890,3890,3890,3890,3890]"
null,3891,"[3891,3891,3891,3891,3891,3891,3891,3891,3891,3891]"
null,3892,"[3892,3892,3892,3892,3892,3892,3892,3892,3892,3892]"
null,3893,"[3893,3893,3893,3893,3893,3893,3893,3893,3893,3893]"
null,3894,"[3894,3894,3894,3894,3894,3894,3894,3894,3894,3894]"
null,3895,"[3895,3895,3895,3895,3895,3895,3895,3895,3895,3895]"
null,3896,"[3896,3896,3896,3896,3896,3896,3896,3896,3896,3896]"
null,3897,"[3897,3897,3897,3897,3897,3897,3897,3897,3897,3897]"
null,3898,"[3898,3898,3898,3898,3898,3898,3898,3898,3898,3898]"
null,3899,"[3899,3899,3899,3899,3899,3899,3899,3899,3899,3899]"
null,3900,"[3900,3900,3900,3900,3900,3900,3900,3900,3900,3900]"
null,3901,"[3901,3901,3901,3901,3901,3901,3901,3901,3901,3901]"
null,3902,"[3902,3902,3902,3902,3902,3902,3902,3902,3902,3902]"
null,3903,"[3903,3903,3903,3903,3903,3903,3903,3903,3903,3903]"
null,3904,"[3904,3904,3904,3904,3904,3904,3904,3904,3904,3904]"
null,3905,"[3905,3905,3905,3905,3905,3905,3905,3905,3905,3905]"
null,3906,"[3906,3906,3906,3906,3906,3906,3906,3906,3906,3906]"
null,3907,"[3907,3907,3907,3907,3907,3907,3907,3907,3907,3907]"
null,3908,"[3908,3908,3908,3908,3908,3908,3908,3908,3908,3908]"
null,3909,"[3909,3909,3909,3909,3909,3909,3909,3909,3909,3909]"
null,3910,"[3910,3910,3910,3910,3910,3910,3910,3910,3910,3910]"
null,3911,"[3911,3911,3911,3911,3911,3911,3911,3911,3911,3911]"
null,3912,"[3912,3912,3912,3912,3912,3912,3912,3912,3912,3912]"
null,3913,"[3913,3913,3913,3913,3913,3913,3913,3913,3913,3913]"
null,3914,"[3914,3914,3914,3914,3914,3914,3914,3914,3914,3914]"
null,3915,"[3915,3915,3915,3915,3915,3915,3915,3915,3915,3915]"
null,3916,"[3916,3916,3916,3916,3916,3916,3916,3916,3916,3916]"
null,3917,"[3917,3917,3917,3917,3917,3917,3917,3917,3917,3917]"
null,3918,"[3918,3918,3918,3918,3918,3918,3918,3918,3918,3918]"
null,3919,"[3919,3919,3919,3919,3919,3919,3919,3919,3919,3919]"
null,3920,"[3920,3920,3920,3920,3920,3920,3920,3920,3920,3920]"
null,3921,"[3921,3921,3921,3921,3921,3921,3921,3921,3921,3921]"
null,3922,"[3922,3922,3922,3922,3922,3922,3922,3922,3922,3922]"
null,3923,"[3923,3923,3923,3923,3923,3923,3923,3923,3923,3923]"
null,3924,"[3924,3924,3924,3924,3924,3924,3924,3924,3924,3924]"
null,3925,"[3925,3925,3925,3925,3925,3925,3925,3925,3925,3925]"
null,3926,"[3926,3926,3926,3926,3926,3926,3926,3926,3926,3926]"
null,3927,"[3927,3927,3927,3927,3927,3927,3927,3927,3927,3927]"
null,3928,"[3928,3928,3928,3928,3928,3928,3928,3928,3928,3928]"
null,3929,"[3929,3929,3929,3929,3929,3929,3929,3929,3929,3929]"
null,3930,"[3930,3930,3930,3930,3930,3930,3930,3930,3930,3930]"
null,3931,"[3931,3931,3931,3931,3931,3931,3931,3931,3931,3931]"
null,3932,"[3932,3932,3932,3932,3932,3932,3932,3932,3932,3932]"
null,3933,"[3933,3933,3933,3933,3933,3933,3933,3933,3933,3933]"
null,3934,"[3934,3934,3934,3934,3934,3934,3934,3934,3934,3934]"
null,3935,"[3935,3935,3935,3935,3935,3935,3935,3935,3935,3935]"
null,3936,"[3936,3936,3936,3936,3936,3936,3936,3936,3936,3936]"
null,3937,"[3937,3937,3937,3937,3937,3937,3937,3937,3937,3937]"
null,3938,"[3938,3938,3938,3938,3938,3938,3938,3938,3938,3938]"
null,3939,"[3939,3939,3939,3939,3939,3939,3939,3939,3939,3939]"
null,3940,"[3940,3940,3940,3940,3940,3940,3940,3940,3940,3940]"
null,3941,"[3941,3941,3941,3941,3941,3941,3941,3941,3941,3941]"
null,3942,"[3942,3942,3942,3942,3942,3942,3942,3942,3942,3942]"
null,3943,"[3943,3943,3943,3943,3943,3943,3943,3943,3943,3943]"
null,3944,"[3944,3944,3944,3944,3944,3944,3944,3944,3944,3944]"
null,3945,"[3945,3945,3945,3945,3945,3945,3945,3945,3945,3945]"
null,3946,"[3946,3946,3946,3946,3946,3946,3946,3946,3946,3946]"
null,3947,"[3947,3947,3947,3947,3947,3947,3947,3947,3947,3947]"
null,3948,"[3948,3948,3948,3948,3948,3948,3948,3948,3948,3948]"
null,3949,"[3949,3949,3949,3949,3949,3949,3949,3949,3949,3949]"
null,3950,"[3950,3950,3950,3950,3950,3950,3950,3950,3950,3950]"
null,3951,"[3951,3951,3951,3951,3951,3951,3951,3951,3951,3951]"
null,3952,"[3952,3952,3952,3952,3952,3952,3952,3952,3952,3952]"
null,3953,"[3953,3953,3953,3953,3953,3953,3953,3953,3953,3953]"
null,3954,"[3954,3954,3954,3954,3954,3954,3954,3954,3954,3954]"
null,3955,"[3955,3955,3955,3955,3955,3955,3955,3955,3955,3955]"
null,3956,"[3956,3956,3956,3956,3956,3956,3956,3956,3956,3956]"
null,3957,"[3957,3957,3957,3957,3957,3957,3957,3957,3957,3957]"
null,3958,"[3958,3958,3958,3958,3958,3958,3958,3958,3958,3958]"
null,3959,"[3959,3959,3959,3959,3959,3959,3959,3959,3959,3959]"
null,3960,"[3960,3960,3960,3960,3960,3960,3960,3960,3960,3960]"
null,3961,"[3961,3961,3961,3961,3961,3961,3961,3961,3961,3961]"
null,3962,"[3962,3962,3962,3962,3962,3962,3962,3962,3962,3962]"
null,3963,"[3963,3963,3963,3963,3963,3963,3963,3963,3963,3963]"
null,3964,"[3964,3964,3964,3964,3964,3964,3964,3964,3964,3964]"
null,3965,"[3965,3965,3965,3965,3965,3965,3965,3965,3965,3965]"
null,3966,"[3966,3966,3966,3966,3966,3966,3966,3966,3966,3966]"
null,3967,"[3967,3967,3967,3967,3967,3967,3967,3967,3967,3967]"
null,3712,"[3712,3712,3712,3712,3712,3712,3712,3712,3712,3712]"
null,3713,"[3713,3713,3713,3713,3713,3713,3713,3713,3713,3713]"
null,3714,"[3714,3714,3714,3714,3714,3714,3714,3714,3714,3714]"
null,3715,"[3715,3715,3715,3715,3715,3715,3715,3715,3715,3715]"
null,3716,"[3716,3716,3716,3716,3716,3716,3716,3716,3716,3716]"
null,3717,"[3717,3717,3717,3717,3717,3717,3717,3717,3717,3717]"
null,3718,"[3718,3718,3718,3718,3718,3718,3718,3718,3718,3718]"
null,3719,"[3719,3719,3719,3719,3719,3719,3719,3719,3719,3719]"
null,3720,"[3720,3720,3720,3720,3720,3720,3720,3720,3720,3720]"
null,3721,"[3721,3721,3721,3721,3721,3721,3721,3721,3721,3721]"
null,3722,"[3722,3722,3722,3722,3722,3722,3722,3722,3722,3722]"
null,3723,"[3723,3723,3723,3723,3723,3723,3723,3723,3723,3723]"
null,3724,"[3724,3724,3724,3724,3724,3724,3724,3724,3724,3724]"
null,3725,"[3725,3725,3725,3725,3725,3725,3725,3725,3725,3725]"
null,3726,"[3726,3726,3726,3726,3726,3726,3726,3726,3726,3726]"
null,3727,"[3727,3727,3727,3727,3727,3727,3727,3727,3727,3727]"
null,3728,"[3728,3728,3728,3728,3728,3728,3728,3728,3728,3728]"
null,3729,"[3729,3729,3729,3729,3729,3729,3729,3729,3729,3729]"
null,3730,"[3730,3730,3730,3730,3730,3730,3730,3730,3730,3730]"
null,3731,"[3731,3731,3731,3731,3731,3731,3731,3731,3731,3731]"
null,3732,"[3732,3732,3732,3732,3732,3732,3732,3732,3732,3732]"
null,3733,"[3733,3733,3733,3733,3733,3733,3733,3733,3733,3733]"
null,3734,"[3734,3734,3734,3734,3734,3734,3734,3734,3734,3734]"
null,3735,"[3735,3735,3735,3735,3735,3735,3735,3735,3735,3735]"
null,3736,"[3736,3736,3736,3736,3736,3736,3736,3736,3736,3736]"
null,3737,"[3737,3737,3737,3737,3737,3737,3737,3737,3737,3737]"
null,3738,"[3738,3738,3738,3738,3738,3738,3738,3738,3738,3738]"
null,3739,"[3739,3739,3739,3739,3739,3739,3739,3739,3739,3739]"
null,3740,"[3740,3740,3740,3740,3740,3740,3740,3740,3740,3740]"
null,3741,"[3741,3741,3741,3741,3741,3741,3741,3741,3741,3741]"
null,3742,"[3742,3742,3742,3742,3742,3742,3742,3742,3742,3742]"
null,3743,"[3743,3743,3743,3743,3743,3743,3743,3743,3743,3743]"
null,3744,"[3744,3744,3744,3744,3744,3744,3744,3744,3744,3744]"
null,3745,"[3745,3745,3745,3745,3745,3745,3745,3745,3745,3745]"
null,3746,"[3746,3746,3746,3746,3746,3746,3746,3746,3746,3746]"
null,3747,"[3747,3747,3747,3747,3747,3747,3747,3747,3747,3747]"
null,3748,"[3748,3748,3748,3748,3748,3748,3748,3748,3748,3748]"
null,3749,"[3749,3749,3749,3749,3749,3749,3749,3749,3749,3749]"
null,3750,"[3750,3750,3750,3750,3750,3750,3750,3750,3750,3750]"
null,3751,"[3751,3751,3751,3751,3751,3751,3751,3751,3751,3751]"
null,3752,"[3752,3752,3752,3752,3752,3752,3752,3752,3752,3752]"
null,3753,"[3753,3753,3753,3753,3753,3753,3753,3753,3753,3753]"
null,3754,"[3754,3754,3754,3754,3754,3754,3754,3754,3754,3754]"
null,3755,"[3755,3755,3755,3755,3755,3755,3755,3755,3755,3755]"
null,3756,"[3756,3756,3756,3756,3756,3756,3756,3756,3756,3756]"
null,3757,"[3757,3757,3757,3757,3757,3757,3757,3757,3757,3757]"
null,3758,"[3758,3758,3758,3758,3758,3758,3758,3758,3758,3758]"
null,3759,"[3759,3759,3759,3759,3759,3759,3759,3759,3759,3759]"
null,3760,"[3760,3760,3760,3760,3760,3760,3760,3760,3760,3760]"
null,3761,"[3761,3761,3761,3761,3761,3761,3761,3761,3761,3761]"
null,3762,"[3762,3762,3762,3762,3762,3762,3762,3762,3762,3762]"
null,3763,"[3763,3763,3763,3763,3763,3763,3763,3763,3763,3763]"
null,3764,"[3764,3764,3764,3764,3764,3764,3764,3764,3764,3764]"
null,3765,"[3765,3765,3765,3765,3765,3765,3765,3765,3765,3765]"
null,3766,"[3766,3766,3766,3766,3766,3766,3766,3766,3766,3766]"
null,3767,"[3767,3767,3767,3767,3767,3767,3767,3767,3767,3767]"
null,3768,"[3768,3768,3768,3768,3768,3768,3768,3768,3768,3768]"
null,3769,"[3769,3769,3769,3769,3769,3769,3769,3769,3769,3769]"
null,3770,"[3770,3770,3770,3770,3770,3770,3770,3770,3770,3770]"
null,3771,"[3771,3771,3771,3771,3771,3771,3771,3771,3771,3771]"
null,3772,"[3772,3772,3772,3772,3772,3772,3772,3772,3772,3772]"
null,3773,"[3773,3773,3773,3773,3773,3773,3773,3773,3773,3773]"
null,3774,"[3774,3774,3774,3774,3774,3774,3774,3774,3774,3774]"
null,3775,"[3775,3775,3775,3775,3775,3775,3775,3775,3775,3775]"
null,3776,"[3776,3776,3776,3776,3776,3776,3776,3776,3776,3776]"
null,3777,"[3777,3777,3777,3777,3777,3777,3777,3777,3777,3777]"
null,3778,"[3778,3778,3778,3778,3778,3778,3778,3778,3778,3778]"
null,3779,"[3779,3779,3779,3779,3779,3779,3779,3779,3779,3779]"
null,3780,"[3780,3780,3780,3780,3780,3780,3780,3780,3780,3780]"
null,3781,"[3781,3781,3781,3781,3781,3781,3781,3781,3781,3781]"
null,3782,"[3782,3782,3782,3782,3782,3782,3782,3782,3782,3782]"
null,3783,"[3783,3783,3783,3783,3783,3783,3783,3783,3783,3783]"
null,3784,"[3784,3784,3784,3784,3784,3784,3784,3784,3784,3784]"
null,3785,"[3785,3785,3785,3785,3785,3785,3785,3785,3785,3785]"
null,3786,"[3786,3786,3786,3786,3786,3786,3786,3786,3786,3786]"
null,3787,"[3787,3787,3787,3787,3787,3787,3787,3787,3787,3787]"
null,3788,"[3788,3788,3788,3788,3788,3788,3788,3788,3788,3788]"
null,3789,"[3789,3789,3789,3789,3789,3789,3789,3789,3789,3789]"
null,3790,"[3790,3790,3790,3790,3790,3790,3790,3790,3790,3790]"
null,3791,"[3791,3791,3791,3791,3791,3791,3791,3791,3791,3791]"
null,3792,"[3792,3792,3792,3792,3792,3792,3792,3792,3792,3792]"
null,3793,"[3793,3793,3793,3793,3793,3793,3793,3793,3793,3793]"
null,3794,"[3794,3794,3794,3794,3794,3794,3794,3794,3794,3794]"
null,3795,"[3795,3795,3795,3795,3795,3795,3795,3795,3795,3795]"
null,3796,"[3796,3796,3796,3796,3796,3796,3796,3796,3796,3796]"
null,3797,"[3797,3797,3797,3797,3797,3797,3797,3797,3797,3797]"
null,3798,"[3798,3798,3798,3798,3798,3798,3798,3798,3798,3798]"
null,3799,"[3799,3799,3799,3799,3799,3799,3799,3799,3799,3799]"
null,3800,"[3800,3800,3800,3800,3800,3800,3800,3800,3800,3800]"
null,3801,"[3801,3801,3801,3801,3801,3801,3801,3801,3801,3801]"
null,3802,"[3802,3802,3802,3802,3802,3802,3802,3802,3802,3802]"
null,3803,"[3803,3803,3803,3803,3803,3803,3803,3803,3803,3803]"
null,3804,"[3804,3804,3804,3804,3804,3804,3804,3804,3804,3804]"
null,3805,"[3805,3805,3805,3805,3805,3805,3805,3805,3805,3805]"
null,3806,"[3806,3806,3806,3806,3806,3806,3806,3806,3806,3806]"
null,3807,"[3807,3807,3807,3807,3807,3807,3807,3807,3807,3807]"
null,3808,"[3808,3808,3808,3808,3808,3808,3808,3808,3808,3808]"
null,3809,"[3809,3809,3809,3809,3809,3809,3809,3809,3809,3809]"
null,3810,"[3810,3810,3810,3810,3810,3810,3810,3810,3810,3810]"
null,3811,"[3811,3811,3811,3811,3811,3811,3811,3811,3811,3811]"
null,3812,"[3812,3812,3812,3812,3812,3812,3812,3812,3812,3812]"
